ORDER_NUMBER,RETAILER_NAME,RETAILER_SITE_CODE,RETAILER_CONTACT_CODE,SALES_STAFF_CODE,SALES_BRANCH_CODE,ORDER_DATE,ORDER_METHOD_CODE
5704,Second Wind Sports,108,117,59,20,2023-10-19,7
5705,Weston Outfitters,165,175,59,20,2023-09-13,2
5706,Weston Outfitters,166,178,58,20,2023-09-12,1
5707,American Home,155,166,59,20,2024-09-24,7
5708,American Home,156,172,59,20,2024-09-15,8
5709,By A Thread,135,146,59,20,2024-09-19,4
5710,By A Thread,136,148,58,20,2024-09-25,4
5713,Extreme Outdoors,84,101,59,20,2024-09-08,5
5714,Extreme Outdoors,85,100,59,20,2024-09-12,2
5716,Hartman's,143,154,60,20,2024-09-29,2
5717,Jack and Jill Climbing School & Supplies,113,124,58,20,2024-09-30,4
5719,Mega-Outlet,149,156,58,20,2024-09-05,4
5720,Pumped!,150,161,58,20,2024-09-13,5
5721,Second Wind Sports,108,117,59,20,2024-09-28,2
5723,Weston Outfitters,166,178,59,20,2024-09-09,5
5725,American Home,158,167,55,19,2022-06-20,3
5726,American Home,161,171,55,19,2022-05-13,3
5727,American Home,162,169,69,19,2022-06-21,2
5728,American Home,160,173,55,19,2022-05-24,7
5729,American Home,163,168,69,19,2022-05-14,5
5730,American Home,157,170,56,19,2022-06-29,3
5731,Camping Equipment Online,80,91,55,19,2022-06-22,5
5732,Consumer Club,127,139,56,19,2022-06-23,7
5733,Edward's Department Store,118,128,56,19,2022-05-20,3
5734,Edward's Department Store,115,125,56,19,2022-05-17,8
5735,Edward's Department Store,116,130,55,19,2022-05-14,7
5736,Mega-Outlet,145,159,56,19,2022-05-12,8
5737,Mega-Outlet,147,160,69,19,2022-06-07,4
5738,Mega-Outlet,148,155,55,19,2022-06-10,7
5739,Mega-Outlet,146,157,54,19,2022-06-23,7
5740,Outdoor Gear Co-op,69,80,55,19,2022-06-15,1
5741,Outdoor Gear Co-op,70,79,55,19,2022-06-04,5
5742,Outdoor Gear Co-op,71,82,54,19,2022-06-07,7
5744,Outdoor Gear Co-op,72,83,56,19,2022-05-27,4
5746,Second Wind Sports,104,114,54,19,2022-06-29,2
5747,Second Wind Sports,106,119,55,19,2022-06-20,5
5748,Second Wind Sports,105,118,54,19,2022-06-23,4
5750,The Marketplace,77,90,55,19,2022-05-26,5
5751,The Marketplace,76,89,54,19,2022-06-29,4
5752,The Marketplace,75,87,55,19,2022-06-23,2
5753,The Marketplace,79,88,55,19,2022-05-11,5
5754,Trail Masters,102,113,55,19,2022-05-27,4
5755,American Home,159,174,56,19,2023-05-25,3
5756,American Home,158,167,55,19,2023-06-07,2
5757,American Home,161,171,55,19,2023-05-13,7
5759,American Home,160,173,56,19,2023-05-20,5
5760,American Home,163,168,55,19,2023-06-02,4
5761,American Home,157,170,55,19,2023-05-23,5
5762,Camping Equipment Online,80,91,55,19,2023-06-16,4
5763,Consumer Club,127,139,56,19,2023-06-14,1
5764,Edward's Department Store,118,128,56,19,2023-05-26,5
5765,Edward's Department Store,115,125,55,19,2023-06-22,3
5766,Edward's Department Store,116,130,55,19,2023-06-10,4
5768,Mega-Outlet,147,160,54,19,2023-06-13,3
5769,Mega-Outlet,148,155,55,19,2023-05-30,2
5770,Mega-Outlet,146,157,55,19,2023-06-14,5
5771,Outdoor Gear Co-op,69,80,56,19,2023-06-26,2
5772,Outdoor Gear Co-op,70,79,55,19,2023-05-26,7
5773,Outdoor Gear Co-op,71,82,69,19,2023-05-24,5
5774,Outdoor Gear Co-op,67,78,54,19,2023-06-12,5
5775,Outdoor Gear Co-op,72,83,69,19,2023-05-17,5
5776,Parkland Camping Rentals,120,132,55,19,2023-05-31,7
5777,Second Wind Sports,104,114,55,19,2023-06-10,7
5778,Second Wind Sports,106,119,55,19,2023-05-31,7
5779,Second Wind Sports,105,118,56,19,2023-06-15,4
5780,The Marketplace,78,86,55,19,2023-06-11,5
5781,The Marketplace,77,90,55,19,2023-05-17,3
5782,The Marketplace,76,89,55,19,2023-05-21,5
5783,The Marketplace,75,87,54,19,2023-06-25,7
5784,The Marketplace,79,88,55,19,2023-05-27,7
5785,Trail Masters,102,113,55,19,2023-05-18,5
5786,American Home,159,174,55,19,2024-06-11,8
5787,American Home,158,167,55,19,2024-06-29,3
5788,American Home,161,171,55,19,2024-05-11,5
5789,American Home,162,169,69,19,2024-06-14,4
5790,American Home,160,173,55,19,2024-05-31,1
5791,American Home,163,168,54,19,2024-05-27,5
5792,American Home,157,170,55,19,2024-06-15,2
5793,Camping Equipment Online,80,91,69,19,2024-06-28,3
5794,Consumer Club,127,139,69,19,2024-05-24,2
5795,Edward's Department Store,118,128,69,19,2024-05-26,4
5796,Edward's Department Store,115,125,69,19,2024-06-06,5
5797,Edward's Department Store,116,130,54,19,2024-05-27,4
5798,Mega-Outlet,145,159,54,19,2024-05-30,5
5799,Mega-Outlet,147,160,55,19,2024-05-30,2
5800,Mega-Outlet,148,155,69,19,2024-06-21,5
5801,Mega-Outlet,146,157,56,19,2024-05-28,7
5802,Outdoor Gear Co-op,69,80,55,19,2024-06-10,7
5803,Outdoor Gear Co-op,70,79,69,19,2024-06-04,2
5804,Outdoor Gear Co-op,71,82,55,19,2024-05-16,5
5805,Outdoor Gear Co-op,67,78,55,19,2024-05-27,2
5806,Outdoor Gear Co-op,72,83,55,19,2024-06-13,5
5808,Second Wind Sports,104,114,69,19,2024-05-21,2
5809,Second Wind Sports,106,119,55,19,2024-05-29,7
5810,Second Wind Sports,105,118,69,19,2024-06-19,1
5811,The Marketplace,78,86,69,19,2024-06-11,2
5812,The Marketplace,77,90,56,19,2024-05-13,5
5813,The Marketplace,76,89,55,19,2024-06-05,2
5814,The Marketplace,75,87,56,19,2024-06-02,2
5815,The Marketplace,79,88,55,19,2024-06-14,2
5817,Buena Vista Eyeware,111,122,70,21,2022-06-15,2
5818,Buena Vista Eyeware,112,123,70,21,2022-06-23,3
5819,Consumer Club,124,136,74,21,2022-06-09,7
5820,Consumer Club,125,138,68,21,2022-06-07,2
5821,Donovan's Sports,96,108,66,21,2022-06-12,2
5822,Donovan's Sports,95,110,68,21,2022-06-27,1
5823,Donovan's Sports,97,106,74,21,2022-06-26,2
5824,Donovan's Sports,99,107,66,21,2022-05-15,2
5825,Donovan's Sports,98,109,74,21,2022-06-09,7
5826,Edward's Department Store,114,127,70,21,2022-05-21,5
5827,Falcon Outfitters,100,111,74,21,2022-05-19,2
5828,Falcon Outfitters,101,112,68,21,2022-05-17,4
5830,Hartman's,141,149,66,21,2022-06-22,5
5831,Hartman's,142,151,74,21,2022-05-24,2
5832,Hartman's,138,153,70,21,2022-06-25,3
5833,Hartman's,139,152,74,21,2022-06-13,2
5834,Second Wind Sports,107,116,74,21,2022-05-18,7
5835,Second Wind Sports,103,115,68,21,2022-06-02,7
5836,The Caddy's Corner,151,162,67,21,2022-06-03,4
5838,Weston Outfitters,167,176,66,21,2022-06-01,7
5839,Weston Outfitters,164,177,67,21,2022-06-26,7
5841,Buena Vista Eyeware,112,123,74,21,2023-06-27,1
5842,Consumer Club,124,136,67,21,2023-06-15,8
5843,Consumer Club,125,138,67,21,2023-06-29,3
5845,Donovan's Sports,95,110,70,21,2023-06-01,1
5846,Donovan's Sports,97,106,66,21,2023-06-27,4
5847,Donovan's Sports,99,107,66,21,2023-06-29,5
5848,Donovan's Sports,98,109,70,21,2023-06-17,3
5849,Edward's Department Store,114,127,70,21,2023-06-07,7
5850,Falcon Outfitters,100,111,67,21,2023-05-22,1
5851,Falcon Outfitters,101,112,74,21,2023-05-27,2
5853,Hartman's,141,149,68,21,2023-06-19,7
5854,Hartman's,142,151,74,21,2023-06-28,3
5855,Hartman's,138,153,68,21,2023-06-12,2
5856,Hartman's,139,152,70,21,2023-05-30,7
5857,Second Wind Sports,107,116,66,21,2023-06-11,2
5858,Second Wind Sports,103,115,70,21,2023-06-07,4
5859,The Caddy's Corner,151,162,66,21,2023-06-13,5
5861,Weston Outfitters,167,176,74,21,2023-06-24,4
5862,Weston Outfitters,164,177,74,21,2023-05-12,2
5863,Buena Vista Eyeware,111,122,74,21,2024-05-12,7
5864,Buena Vista Eyeware,112,123,70,21,2024-06-05,4
5865,Consumer Club,124,136,70,21,2024-06-12,5
5866,Consumer Club,125,138,66,21,2024-05-15,5
5867,Donovan's Sports,96,108,70,21,2024-06-22,1
5868,Donovan's Sports,95,110,67,21,2024-05-19,5
5869,Donovan's Sports,97,106,68,21,2024-05-18,5
5870,Donovan's Sports,99,107,67,21,2024-05-26,7
5871,Donovan's Sports,98,109,67,21,2024-06-05,2
5872,Edward's Department Store,114,127,66,21,2024-06-13,4
5873,Falcon Outfitters,100,111,74,21,2024-06-13,5
5874,Falcon Outfitters,101,112,68,21,2024-06-30,5
5877,Hartman's,142,151,67,21,2024-06-26,5
5878,Hartman's,138,153,67,21,2024-05-11,2
5879,Hartman's,139,152,67,21,2024-05-20,5
5880,Second Wind Sports,107,116,74,21,2024-05-13,7
5881,Second Wind Sports,103,115,70,21,2024-06-05,7
5882,The Caddy's Corner,151,162,68,21,2024-06-09,5
5883,Up The Creek,152,164,68,21,2024-06-22,2
5884,Weston Outfitters,167,176,74,21,2024-05-27,7
5885,Weston Outfitters,164,177,70,21,2024-05-19,4
5886,Consumer Club,129,137,62,22,2022-06-13,5
5887,Consumer Club,128,135,62,22,2022-06-29,7
5888,Eye Dimensions,93,104,62,22,2022-06-17,7
5889,Eye Dimensions,92,103,62,22,2022-06-11,5
5890,Hartman's,140,150,63,22,2022-06-13,7
5891,Outdoor Gear Co-op,68,81,63,22,2022-05-26,2
5892,Parkland Camping Rentals,123,134,64,22,2022-05-19,1
5894,Parkland Camping Rentals,122,133,62,22,2022-06-14,7
5895,Tamarack Outfitter Rentals,81,94,64,22,2022-05-31,5
5896,The Golf Hut,109,121,64,22,2022-05-12,4
5897,The Golf Hut,110,120,64,22,2022-06-04,4
5898,Consumer Club,129,137,73,22,2023-05-26,7
5899,Consumer Club,128,135,63,22,2023-05-31,7
5902,Hartman's,140,150,73,22,2023-05-11,5
5903,Outdoor Gear Co-op,68,81,63,22,2023-06-10,7
5905,Parkland Camping Rentals,121,131,64,22,2023-05-30,2
5906,Parkland Camping Rentals,122,133,64,22,2023-05-22,4
5907,Tamarack Outfitter Rentals,81,94,62,22,2023-05-11,5
5908,The Golf Hut,109,121,64,22,2023-05-13,2
5909,The Golf Hut,110,120,73,22,2023-06-12,4
5910,Consumer Club,129,137,63,22,2024-06-26,7
5911,Consumer Club,128,135,73,22,2024-05-17,7
5912,Eye Dimensions,93,104,62,22,2024-06-15,5
5914,Hartman's,140,150,63,22,2024-06-20,3
5915,Outdoor Gear Co-op,68,81,63,22,2024-05-17,4
5916,Parkland Camping Rentals,123,134,63,22,2024-05-24,5
5917,Parkland Camping Rentals,121,131,63,22,2024-06-28,5
5918,Parkland Camping Rentals,122,133,73,22,2024-06-15,5
5919,Tamarack Outfitter Rentals,81,94,63,22,2024-06-11,7
5920,The Golf Hut,109,121,64,22,2024-05-27,2
5921,The Golf Hut,110,120,64,22,2024-05-27,7
5922,American Home,155,166,59,20,2022-06-13,2
5923,American Home,156,172,59,20,2022-06-20,3
5924,By A Thread,135,146,59,20,2022-06-09,7
5925,By A Thread,136,148,59,20,2022-05-12,2
5926,By A Thread,137,147,60,20,2022-05-20,7
5927,Consumer Club,126,140,60,20,2022-05-22,3
5928,Edward's Department Store,119,129,59,20,2022-06-10,2
5929,Edward's Department Store,117,126,60,20,2022-05-24,5
5930,Golf Masters,73,85,58,20,2022-05-30,4
5931,Golf Masters,74,84,58,20,2022-06-03,2
5932,Hartman's,143,154,58,20,2022-06-03,2
5933,Jack and Jill Climbing School & Supplies,113,124,58,20,2022-06-21,4
5934,Mega-Outlet,144,158,59,20,2022-06-07,8
5935,Mega-Outlet,149,156,59,20,2022-06-10,2
5937,Second Wind Sports,108,117,60,20,2022-05-26,2
5938,Tamarack Outfitter Rentals,82,93,59,20,2022-06-26,4
5941,Up The Creek,154,165,58,20,2022-06-25,2
5942,Weston Outfitters,165,175,59,20,2022-05-16,3
5943,Weston Outfitters,166,178,59,20,2022-06-29,4
5944,American Home,155,166,58,20,2023-05-17,4
5945,American Home,156,172,59,20,2023-05-11,2
5946,By A Thread,135,146,59,20,2023-05-31,4
5947,By A Thread,136,148,60,20,2023-06-02,7
5948,By A Thread,137,147,59,20,2023-06-18,2
5949,Consumer Club,126,140,59,20,2023-06-14,1
5950,Edward's Department Store,119,129,59,20,2023-05-21,5
5951,Edward's Department Store,117,126,60,20,2023-05-26,7
5952,Golf Masters,73,85,58,20,2023-06-05,5
5953,Golf Masters,74,84,60,20,2023-05-27,1
5954,Hartman's,143,154,59,20,2023-06-19,4
5955,Jack and Jill Climbing School & Supplies,113,124,59,20,2023-06-28,2
5956,Mega-Outlet,144,158,58,20,2023-05-31,7
5957,Mega-Outlet,149,156,59,20,2023-05-11,4
5958,Pumped!,150,161,60,20,2023-06-21,1
5959,Second Wind Sports,108,117,59,20,2023-06-14,2
5963,Up The Creek,154,165,60,20,2023-05-14,2
5964,Weston Outfitters,165,175,60,20,2023-05-22,4
5965,Weston Outfitters,166,178,60,20,2023-06-12,4
5966,American Home,155,166,60,20,2024-06-27,7
5967,American Home,156,172,58,20,2024-05-24,7
5968,By A Thread,135,146,59,20,2024-05-26,7
5969,By A Thread,136,148,60,20,2024-06-20,4
5970,By A Thread,137,147,59,20,2024-06-01,5
5971,Consumer Club,126,140,60,20,2024-05-18,4
5972,Edward's Department Store,119,129,59,20,2024-05-20,7
5973,Edward's Department Store,117,126,59,20,2024-06-25,5
5974,Golf Masters,73,85,58,20,2024-06-20,4
5975,Golf Masters,74,84,59,20,2024-05-21,5
5976,Hartman's,143,154,59,20,2024-05-28,2
5977,Jack and Jill Climbing School & Supplies,113,124,60,20,2024-06-11,7
5978,Mega-Outlet,144,158,60,20,2024-05-18,5
5980,Pumped!,150,161,59,20,2024-05-28,5
5981,Second Wind Sports,108,117,60,20,2024-06-28,2
5982,Tamarack Outfitter Rentals,82,93,60,20,2024-06-30,4
5983,Tamarack Outfitter Rentals,83,92,59,20,2024-06-14,2
5984,Up The Creek,153,163,60,20,2024-06-29,5
5985,Up The Creek,154,165,59,20,2024-05-22,5
5986,Weston Outfitters,165,175,59,20,2024-06-22,5
5987,Weston Outfitters,166,178,59,20,2024-05-15,5
5989,American Home,158,167,56,19,2022-08-20,5
5990,American Home,161,171,55,19,2022-07-17,7
5991,American Home,162,169,56,19,2022-08-16,5
5992,American Home,160,173,56,19,2022-07-24,7
5993,American Home,163,168,55,19,2022-08-02,5
5994,American Home,157,170,69,19,2022-07-27,4
5995,Camping Equipment Online,80,91,55,19,2022-08-24,4
5996,Connor Department Store,132,145,55,19,2022-08-05,4
5997,Connor Department Store,131,144,56,19,2022-07-07,2
5998,Connor Department Store,134,143,55,19,2022-08-09,7
5999,Consumer Club,127,139,56,19,2022-07-26,5
6000,Edward's Department Store,118,128,54,19,2022-08-07,5
6001,Edward's Department Store,115,125,54,19,2022-07-31,7
6002,Edward's Department Store,116,130,56,19,2022-07-24,3
6003,Extreme Outdoors,89,98,54,19,2022-07-07,5
6004,Extreme Outdoors,91,96,69,19,2022-07-27,2
6005,Outdoor Gear Co-op,69,80,54,19,2022-07-30,7
6006,Outdoor Gear Co-op,70,79,55,19,2022-08-08,7
6007,Outdoor Gear Co-op,71,82,69,19,2022-07-10,2
6009,Outdoor Gear Co-op,72,83,56,19,2022-07-22,4
6010,Parkland Camping Rentals,120,132,69,19,2022-08-17,2
6011,Second Wind Sports,104,114,54,19,2022-08-19,1
6012,Second Wind Sports,106,119,55,19,2022-07-07,5
6013,Second Wind Sports,105,118,69,19,2022-07-24,4
6014,The Marketplace,78,86,55,19,2022-08-19,2
6015,The Marketplace,77,90,55,19,2022-07-25,2
6016,The Marketplace,76,89,55,19,2022-07-19,7
6017,The Marketplace,75,87,69,19,2022-07-26,4
6018,The Marketplace,79,88,55,19,2022-07-22,4
6019,Trail Masters,102,113,55,19,2022-07-07,4
6020,American Home,159,174,55,19,2023-07-20,7
6021,American Home,158,167,55,19,2023-07-21,1
6022,American Home,161,171,54,19,2023-07-19,7
6023,American Home,162,169,55,19,2023-08-11,1
6024,American Home,160,173,55,19,2023-08-20,2
6025,American Home,163,168,55,19,2023-08-23,7
6026,American Home,157,170,56,19,2023-08-12,5
6027,Camping Equipment Online,80,91,55,19,2023-07-31,7
6028,Connor Department Store,132,145,55,19,2023-07-27,1
6029,Connor Department Store,131,144,55,19,2023-08-04,7
6030,Connor Department Store,134,143,69,19,2023-08-23,2
6031,Consumer Club,127,139,55,19,2023-08-04,5
6032,Edward's Department Store,118,128,55,19,2023-07-17,4
6033,Edward's Department Store,115,125,54,19,2023-08-03,4
6034,Edward's Department Store,116,130,69,19,2023-08-16,7
6035,Extreme Outdoors,89,98,69,19,2023-07-30,5
6036,Extreme Outdoors,91,96,54,19,2023-07-07,7
6037,Outdoor Gear Co-op,69,80,56,19,2023-08-05,7
6038,Outdoor Gear Co-op,70,79,54,19,2023-07-24,7
6039,Outdoor Gear Co-op,71,82,55,19,2023-08-11,5
6040,Outdoor Gear Co-op,67,78,54,19,2023-08-21,2
6041,Outdoor Gear Co-op,72,83,55,19,2023-07-20,5
6043,Second Wind Sports,104,114,55,19,2023-08-02,7
6044,Second Wind Sports,106,119,55,19,2023-08-01,7
6045,Second Wind Sports,105,118,56,19,2023-07-25,3
6046,The Marketplace,78,86,69,19,2023-08-01,4
6047,The Marketplace,77,90,54,19,2023-08-24,5
6048,The Marketplace,76,89,55,19,2023-08-24,2
6049,The Marketplace,75,87,56,19,2023-07-16,5
6050,The Marketplace,79,88,55,19,2023-08-04,7
6051,Trail Masters,102,113,55,19,2023-08-17,7
6052,American Home,159,174,55,19,2024-08-08,1
6053,American Home,158,167,56,19,2024-08-06,4
6054,American Home,161,171,56,19,2024-08-13,4
6055,American Home,162,169,55,19,2024-08-20,7
6056,American Home,160,173,55,19,2024-08-16,4
6057,American Home,163,168,55,19,2024-07-21,5
6058,American Home,157,170,55,19,2024-08-09,2
6059,Camping Equipment Online,80,91,69,19,2024-07-16,7
6060,Connor Department Store,132,145,55,19,2024-08-01,4
6061,Connor Department Store,131,144,54,19,2024-07-05,2
6062,Connor Department Store,134,143,56,19,2024-08-14,5
6063,Consumer Club,127,139,55,19,2024-07-12,5
6064,Edward's Department Store,118,128,55,19,2024-07-18,4
6065,Edward's Department Store,115,125,56,19,2024-07-28,3
6066,Edward's Department Store,116,130,55,19,2024-07-26,2
6067,Extreme Outdoors,89,98,55,19,2024-07-15,5
6068,Extreme Outdoors,91,96,56,19,2024-08-20,7
6069,Outdoor Gear Co-op,69,80,69,19,2024-07-22,2
6070,Outdoor Gear Co-op,70,79,55,19,2024-08-09,4
6071,Outdoor Gear Co-op,71,82,69,19,2024-07-12,4
6072,Outdoor Gear Co-op,67,78,69,19,2024-07-16,5
6073,Outdoor Gear Co-op,72,83,55,19,2024-07-10,7
6075,Second Wind Sports,104,114,54,19,2024-08-03,5
6076,Second Wind Sports,106,119,55,19,2024-07-09,1
6077,Second Wind Sports,105,118,69,19,2024-07-17,5
6078,The Marketplace,78,86,55,19,2024-08-01,8
6079,The Marketplace,77,90,56,19,2024-08-17,2
6080,The Marketplace,76,89,55,19,2024-07-06,2
6081,The Marketplace,75,87,55,19,2024-08-22,4
6082,The Marketplace,79,88,54,19,2024-08-24,7
6084,Buena Vista Eyeware,111,122,68,21,2022-07-30,7
6085,Buena Vista Eyeware,112,123,67,21,2022-08-20,4
6086,Consumer Club,124,136,74,21,2022-07-23,2
6087,Consumer Club,125,138,68,21,2022-07-10,5
6088,Donovan's Sports,96,108,70,21,2022-08-14,2
6089,Donovan's Sports,95,110,67,21,2022-08-19,1
6090,Donovan's Sports,97,106,67,21,2022-07-10,5
6091,Donovan's Sports,99,107,68,21,2022-07-31,2
6092,Donovan's Sports,98,109,66,21,2022-07-14,2
6093,Edward's Department Store,114,127,67,21,2022-07-08,7
6094,Falcon Outfitters,100,111,74,21,2022-07-16,7
6095,Falcon Outfitters,101,112,74,21,2022-08-04,7
6096,Extreme Outdoors,88,102,66,21,2022-07-21,3
6097,Extreme Outdoors,86,99,68,21,2022-07-20,5
6099,Hartman's,141,149,74,21,2022-07-16,8
6100,Hartman's,142,151,66,21,2022-07-22,2
6101,Hartman's,138,153,74,21,2022-07-09,5
6102,Hartman's,139,152,70,21,2022-08-19,2
6103,Second Wind Sports,107,116,66,21,2022-08-02,2
6104,Second Wind Sports,103,115,66,21,2022-08-03,5
6105,The Caddy's Corner,151,162,67,21,2022-07-22,2
6106,Up The Creek,152,164,68,21,2022-08-10,2
6107,Weston Outfitters,167,176,70,21,2022-08-16,2
6108,Weston Outfitters,164,177,74,21,2022-07-28,7
6110,Buena Vista Eyeware,112,123,74,21,2023-08-13,5
6111,Consumer Club,124,136,67,21,2023-07-29,5
6112,Consumer Club,125,138,74,21,2023-08-05,4
6113,Donovan's Sports,96,108,74,21,2023-08-16,2
6114,Donovan's Sports,95,110,70,21,2023-07-18,2
6115,Donovan's Sports,97,106,67,21,2023-08-11,2
6116,Donovan's Sports,99,107,74,21,2023-08-21,5
6117,Donovan's Sports,98,109,74,21,2023-07-08,3
6118,Edward's Department Store,114,127,67,21,2023-08-03,5
6119,Falcon Outfitters,100,111,67,21,2023-08-06,5
6120,Falcon Outfitters,101,112,74,21,2023-07-16,4
6121,Extreme Outdoors,88,102,70,21,2023-08-18,7
6122,Extreme Outdoors,86,99,74,21,2023-08-22,1
6123,Eye Dimensions,94,105,74,21,2023-07-23,7
6124,Hartman's,141,149,70,21,2023-07-07,2
6125,Hartman's,142,151,67,21,2023-07-05,1
6126,Hartman's,138,153,67,21,2023-07-19,5
6127,Hartman's,139,152,74,21,2023-08-04,7
6128,Second Wind Sports,107,116,74,21,2023-08-18,1
6129,Second Wind Sports,103,115,67,21,2023-08-09,2
6130,The Caddy's Corner,151,162,67,21,2023-08-15,2
6132,Weston Outfitters,167,176,67,21,2023-07-08,7
6133,Weston Outfitters,164,177,68,21,2023-07-28,5
6136,Consumer Club,124,136,70,21,2024-08-12,7
6137,Consumer Club,125,138,74,21,2024-08-05,4
6138,Donovan's Sports,96,108,70,21,2024-07-11,4
6139,Donovan's Sports,95,110,74,21,2024-08-14,5
6140,Donovan's Sports,97,106,67,21,2024-08-09,5
6141,Donovan's Sports,99,107,66,21,2024-08-24,4
6142,Donovan's Sports,98,109,68,21,2024-07-28,5
6143,Edward's Department Store,114,127,66,21,2024-07-27,5
6144,Falcon Outfitters,100,111,74,21,2024-08-13,5
6145,Falcon Outfitters,101,112,67,21,2024-07-25,1
6146,Extreme Outdoors,88,102,74,21,2024-08-11,5
6147,Extreme Outdoors,86,99,67,21,2024-08-13,7
6148,Eye Dimensions,94,105,66,21,2024-07-08,4
6150,Hartman's,142,151,74,21,2024-07-21,5
6151,Hartman's,138,153,66,21,2024-08-02,4
6152,Hartman's,139,152,74,21,2024-07-15,5
6153,Second Wind Sports,107,116,68,21,2024-08-22,2
6154,Second Wind Sports,103,115,68,21,2024-07-30,7
6155,The Caddy's Corner,151,162,66,21,2024-07-20,1
6156,Up The Creek,152,164,70,21,2024-07-05,3
6157,Weston Outfitters,167,176,74,21,2024-08-20,5
6158,Weston Outfitters,164,177,67,21,2024-07-10,5
6159,Connor Department Store,130,141,63,22,2022-07-18,3
6160,Connor Department Store,133,142,62,22,2022-08-22,7
6161,Consumer Club,129,137,73,22,2022-07-30,7
6162,Consumer Club,128,135,63,22,2022-07-20,7
6163,Extreme Outdoors,87,95,73,22,2022-08-18,5
6165,Eye Dimensions,92,103,62,22,2022-08-04,2
6166,Hartman's,140,150,63,22,2022-07-24,7
6167,Outdoor Gear Co-op,68,81,73,22,2022-08-14,4
6171,The Golf Hut,109,121,63,22,2022-08-23,5
6172,The Golf Hut,110,120,62,22,2022-07-11,7
6173,Connor Department Store,130,141,63,22,2023-08-09,7
6174,Connor Department Store,133,142,63,22,2023-07-17,7
6175,Consumer Club,129,137,63,22,2023-07-13,2
6176,Consumer Club,128,135,73,22,2023-08-06,7
6177,Extreme Outdoors,87,95,62,22,2023-08-16,2
6178,Eye Dimensions,93,104,62,22,2023-08-03,5
6180,Hartman's,140,150,62,22,2023-08-09,1
6181,Outdoor Gear Co-op,68,81,62,22,2023-07-05,2
6182,Parkland Camping Rentals,123,134,62,22,2023-08-23,7
6183,Parkland Camping Rentals,121,131,63,22,2023-07-27,5
6184,Parkland Camping Rentals,122,133,63,22,2023-07-25,1
6185,The Golf Hut,109,121,63,22,2023-08-08,7
6186,The Golf Hut,110,120,63,22,2023-07-24,5
6187,Connor Department Store,130,141,63,22,2024-08-03,4
6188,Connor Department Store,133,142,63,22,2024-08-08,1
6189,Consumer Club,129,137,63,22,2024-07-26,5
6190,Consumer Club,128,135,63,22,2024-07-15,2
6191,Extreme Outdoors,87,95,64,22,2024-07-24,2
6194,Hartman's,140,150,63,22,2024-08-15,1
6195,Outdoor Gear Co-op,68,81,73,22,2024-07-18,7
6196,Parkland Camping Rentals,123,134,64,22,2024-07-12,5
6197,Parkland Camping Rentals,121,131,64,22,2024-07-13,5
6198,Parkland Camping Rentals,122,133,73,22,2024-07-10,4
6199,The Golf Hut,109,121,73,22,2024-07-11,7
6200,The Golf Hut,110,120,73,22,2024-07-12,3
