ORDER_DETAIL_CODE,ORDER_NUMBER,PRODUCT_NUMBER,QUANTITY,UNIT_COST,UNIT_PRICE,UNIT_SALE_PRICE
52144,2201,19,84,150.0,240.0,204.0
52145,1819,20,24,78.55,109.98,109.98
52146,2160,20,70,78.55,109.98,98.98
52147,1769,20,110,78.55,109.98,109.98
52149,1822,20,74,78.55,109.98,109.98
52150,2120,20,56,78.55,109.98,109.98
52151,1915,20,34,78.55,109.98,109.98
52153,2202,20,92,78.55,109.98,98.98
52154,1824,21,86,29.17,35.0,35.0
52155,1770,21,94,29.17,35.0,35.0
52156,1915,21,50,29.17,35.0,35.0
52157,2073,21,50,29.17,35.0,32.66
52159,2161,21,72,29.17,35.0,32.95
52160,2123,21,58,29.17,35.0,32.95
52162,2159,22,10,10.0,15.0,13.25
52167,1915,22,24,10.0,15.0,15.0
52169,1944,23,34,65.33,97.98,97.98
52171,2118,23,18,65.33,97.98,86.55
52172,2202,23,24,65.33,97.98,86.55
52173,1763,23,14,65.33,97.98,97.98
52174,1945,23,18,65.33,97.98,97.98
52176,1747,24,38,62.5,75.0,75.0
52177,1752,24,70,62.5,75.0,75.0
52178,1823,24,50,62.5,75.0,75.0
52179,2200,24,154,62.5,75.0,70.62
52180,1938,24,172,62.5,75.0,75.0
52182,2152,24,46,62.5,75.0,70.0
52183,2118,24,122,62.5,75.0,70.62
52184,2160,24,90,62.5,75.0,70.62
52185,2064,24,74,62.5,75.0,75.0
52187,1915,25,114,166.66,250.0,205.91
52188,1771,25,102,166.66,250.0,241.75
52189,1816,25,50,166.66,250.0,250.0
52190,1914,25,94,166.66,250.0,221.05
52191,2197,25,86,166.66,250.0,220.83
52193,2119,25,114,166.66,250.0,220.83
52195,1943,26,64,213.33,319.98,268.26
52196,1744,26,48,213.33,319.98,291.14
52197,2071,26,54,213.33,319.98,271.98
52199,1944,26,72,213.33,319.98,292.76
52200,1812,26,60,213.33,319.98,250.53
52204,2120,27,48,238.88,430.0,430.0
52205,2161,27,70,238.88,430.0,363.1
52207,2203,27,56,238.88,430.0,353.54
52208,2158,27,56,238.88,430.0,353.54
52209,2204,27,30,238.88,430.0,363.1
52211,1770,27,20,238.88,430.0,430.0
52213,1825,27,50,238.88,430.0,291.44
52214,1912,28,70,24.0,30.0,30.0
52216,2203,28,122,24.0,30.0,27.59
52217,1763,28,170,24.0,30.0,30.0
52218,1944,28,104,24.0,30.0,30.0
52220,1819,28,152,24.0,30.0,30.0
52223,1814,29,134,41.18,70.0,70.0
52224,2199,29,24,41.18,70.0,59.9
52226,2201,29,70,41.18,70.0,58.47
52228,1914,29,136,41.18,70.0,70.0
52230,2118,29,56,41.18,70.0,59.9
52231,2199,30,62,6.75,13.5,11.13
52232,1814,30,92,6.75,13.5,13.5
52234,2065,30,92,6.75,13.5,13.5
52235,1821,30,108,6.75,13.5,13.5
52236,1911,30,52,6.75,13.5,13.5
52238,1749,30,94,6.75,13.5,13.5
52240,1763,31,114,7.5,15.0,15.0
52241,1759,31,74,7.5,15.0,15.0
52245,2050,31,174,7.5,15.0,15.0
52246,1940,31,80,7.5,15.0,15.0
52247,1910,31,38,7.5,15.0,15.0
52248,2064,31,52,7.5,15.0,15.0
52249,1821,31,98,7.5,15.0,15.0
52250,2197,32,304,16.67,25.0,22.07
52251,2076,32,356,16.67,25.0,25.0
52252,2159,32,468,16.67,25.0,22.07
52253,2113,32,498,16.67,25.0,25.0
52254,2157,32,216,16.67,25.0,22.07
52255,2120,32,128,16.67,25.0,25.0
52256,1752,32,216,16.67,25.0,20.18
52258,1819,32,114,16.67,25.0,25.0
52259,1911,33,298,18.0,27.0,22.52
52260,2064,33,142,18.0,27.0,27.0
52261,1822,33,326,18.0,27.0,20.4
52262,1917,33,206,18.0,27.0,27.0
52263,2201,33,308,18.0,27.0,23.38
52266,2121,33,262,18.0,27.0,27.0
52267,2197,33,224,18.0,27.0,23.85
52268,1822,34,208,28.12,44.99,44.99
52269,2064,34,378,28.12,44.99,33.88
52270,1761,34,402,28.12,44.99,36.54
52271,1765,34,194,28.12,44.99,44.99
52276,1910,35,104,17.78,24.0,24.0
52278,1915,35,198,17.78,24.0,24.0
52279,1765,35,388,17.78,24.0,23.37
52280,1751,35,200,17.78,24.0,24.0
52281,1825,35,94,17.78,24.0,24.0
52282,1768,35,204,17.78,24.0,24.0
52283,2080,35,158,17.78,24.0,20.88
52284,1767,36,270,18.05,29.98,22.59
52285,1822,36,302,18.05,29.98,27.12
52286,2068,36,326,18.05,29.98,25.81
52288,1812,36,342,18.05,29.98,23.31
52290,1813,36,50,18.05,29.98,29.98
52291,2074,36,148,18.05,29.98,25.21
52292,1914,37,114,28.75,46.0,46.0
52293,2199,37,88,28.75,46.0,39.95
52297,1745,37,100,28.75,46.0,46.0
52298,1740,37,152,28.75,46.0,46.0
52299,2073,38,78,20.0,30.0,26.0
52300,1742,38,92,20.0,30.0,30.0
52301,1916,38,78,20.0,30.0,30.0
52302,1906,38,92,20.0,30.0,30.0
52304,1813,38,112,20.0,30.0,30.0
52305,2159,38,120,20.0,30.0,26.5
52308,1918,39,60,40.63,65.0,65.0
52309,2202,39,60,40.63,65.0,56.47
52311,1907,39,150,40.63,65.0,65.0
52312,2071,39,198,40.63,65.0,54.02
52315,1763,40,248,17.97,25.0,24.55
52316,2079,40,162,17.97,25.0,22.54
52320,2119,40,224,17.97,25.0,22.54
52321,2161,40,406,17.97,25.0,22.54
52322,1912,40,170,17.97,25.0,25.0
52324,2201,41,42,24.62,32.0,29.04
52325,1763,41,22,24.62,32.0,32.0
52326,2064,41,26,24.62,32.0,32.0
52327,1825,41,60,24.62,32.0,32.0
52332,1824,41,68,24.62,32.0,32.0
52333,2119,41,90,24.62,32.0,29.42
52334,2159,41,24,24.62,32.0,29.42
52335,2202,42,60,106.66,160.0,141.33
52338,2204,42,72,106.66,160.0,141.33
52339,2044,42,42,106.66,160.0,141.33
52340,1824,42,100,106.66,160.0,160.0
52341,2120,42,44,106.66,160.0,160.0
52343,1823,42,60,106.66,160.0,160.0
52344,1771,43,48,126.66,190.0,190.0
52345,1768,43,56,126.66,190.0,190.0
52348,2068,43,162,126.66,190.0,167.83
52350,2080,43,52,126.66,190.0,158.33
52351,1908,43,54,126.66,190.0,165.72
52352,2157,43,138,126.66,190.0,167.83
52353,1743,44,54,231.11,346.66,346.66
52355,2202,44,28,231.11,346.66,306.22
52356,1767,44,76,231.11,346.66,275.08
52358,2203,44,96,231.11,346.66,300.44
52359,1945,44,40,231.11,346.66,346.66
52360,2071,44,120,231.11,346.66,294.66
52363,2077,45,40,383.32,574.98,492.82
52364,1945,45,16,383.32,574.98,574.98
52365,1743,45,24,383.32,574.98,574.98
52366,2071,45,40,383.32,574.98,488.73
52367,1917,45,20,383.32,574.98,508.61
52369,1811,45,28,383.32,574.98,441.32
52370,2073,46,54,52.86,74.0,65.54
52371,2201,46,44,52.86,74.0,65.54
52374,1918,46,24,52.86,74.0,74.0
52375,1761,47,54,44.83,65.0,65.0
52376,2111,47,128,44.83,65.0,65.0
52377,1770,47,16,44.83,65.0,65.0
52378,1945,47,48,44.83,65.0,65.0
52380,1820,47,44,44.83,65.0,65.0
52381,1913,47,32,44.83,65.0,65.0
52382,2150,47,72,44.83,65.0,57.93
52384,2122,48,20,55.0,110.0,90.75
52386,2111,48,24,55.0,110.0,110.0
52387,1770,48,36,55.0,110.0,110.0
52388,2161,48,32,55.0,110.0,90.75
52389,2080,48,28,55.0,110.0,82.5
52390,2077,48,18,55.0,110.0,110.0
52392,1913,48,18,55.0,110.0,110.0
52393,1825,49,16,16.5,33.0,33.0
52394,1943,49,16,16.5,33.0,33.0
52396,2158,49,40,16.5,33.0,26.38
52397,2202,50,268,2.0,4.0,3.28
52398,2200,50,652,2.0,4.0,3.28
52399,1918,50,156,2.0,4.0,3.53
52400,2111,50,380,2.0,4.0,4.0
52402,1943,50,140,2.0,4.0,4.0
52403,1768,50,68,2.0,4.0,4.0
52404,1917,50,222,2.0,4.0,4.0
52405,2077,51,108,35.0,70.0,70.0
52407,2157,51,144,35.0,70.0,57.75
52408,2122,51,120,35.0,70.0,57.75
52409,2080,51,92,35.0,70.0,52.5
52410,1771,51,124,35.0,70.0,70.0
52411,2121,51,152,35.0,70.0,70.0
52412,2071,51,56,35.0,70.0,54.25
52413,2073,51,20,35.0,70.0,56.0
52414,2150,51,156,35.0,70.0,57.75
52418,1769,52,114,19.0,38.0,38.0
52421,2204,52,114,19.0,38.0,31.35
52422,2071,52,156,19.0,38.0,29.45
52426,1824,53,66,28.55,39.99,39.99
52427,2079,53,76,28.55,39.99,35.99
52428,1823,53,128,28.55,39.99,39.99
52430,1767,53,112,28.55,39.99,39.99
52431,2073,53,96,28.55,39.99,35.41
52433,1918,53,24,28.55,39.99,39.99
52435,1767,54,88,35.33,52.99,52.99
52436,2160,54,84,35.33,52.99,46.81
52439,2161,54,80,35.33,52.99,46.81
52440,2202,54,114,35.33,52.99,46.81
52442,2159,55,48,4.0,8.0,6.59
52445,2044,55,30,4.0,8.0,6.59
52447,2076,55,160,4.0,8.0,8.0
52449,2071,55,296,4.0,8.0,6.19
52450,2161,55,92,4.0,8.0,6.59
52451,2080,55,88,4.0,8.0,6.0
52453,2158,56,88,9.0,18.0,14.39
52454,2202,56,68,9.0,18.0,14.85
52455,1769,56,90,9.0,18.0,18.0
52456,1767,56,30,9.0,18.0,18.0
52459,2161,56,76,9.0,18.0,14.85
52460,2120,56,88,9.0,18.0,18.0
52461,2201,56,54,9.0,18.0,14.39
52462,2079,57,64,40.0,80.0,66.0
52464,2157,57,48,40.0,80.0,66.0
52465,2068,57,48,40.0,80.0,66.0
52467,1744,57,24,40.0,80.0,80.0
52469,1767,57,28,40.0,80.0,80.0
52470,1908,57,60,40.0,80.0,80.0
52471,1918,58,16,57.13,79.98,79.98
52473,1745,58,30,57.13,79.98,79.98
52474,2159,58,66,57.13,79.98,71.98
52476,1917,58,42,57.13,79.98,79.98
52477,2119,58,68,57.13,79.98,71.98
52478,1825,58,52,57.13,79.98,79.98
52479,2204,58,80,57.13,79.98,71.98
52480,1813,58,42,57.13,79.98,79.98
52481,1745,59,30,46.15,59.99,59.99
52483,2080,59,68,46.15,59.99,53.06
52488,1743,59,36,46.15,59.99,59.99
52489,1823,60,56,10.0,20.0,20.0
52491,2044,60,136,10.0,20.0,16.5
52493,1743,60,96,10.0,20.0,20.0
52494,1824,60,88,10.0,20.0,20.0
52495,1906,60,30,10.0,20.0,20.0
52496,2203,60,174,10.0,20.0,16.0
52497,1825,60,78,10.0,20.0,20.0
52498,2201,60,144,10.0,20.0,16.0
52499,1741,61,76,20.0,40.0,40.0
52500,1770,61,44,20.0,40.0,40.0
52501,2071,61,172,20.0,40.0,31.0
52502,1811,61,76,20.0,40.0,40.0
52503,1745,61,92,20.0,40.0,40.0
52504,2120,61,144,20.0,40.0,40.0
52505,2080,61,200,20.0,40.0,30.0
52506,2203,61,150,20.0,40.0,32.0
52507,1812,61,104,20.0,40.0,40.0
52509,2160,62,42,47.06,80.0,68.47
52510,2068,62,88,47.06,80.0,68.47
52511,2111,62,280,47.06,80.0,59.7
52512,1825,62,306,47.06,80.0,80.0
52516,1944,62,28,47.06,80.0,80.0
52517,2119,62,96,47.06,80.0,68.47
52518,2204,62,102,47.06,80.0,68.47
52519,1767,62,140,47.06,80.0,80.0
52521,1815,63,104,30.0,45.0,45.0
52523,2198,63,82,30.0,45.0,45.0
52524,1939,63,68,30.0,45.0,45.0
52525,1938,63,82,30.0,45.0,45.0
52526,1748,63,124,30.0,45.0,45.0
52527,1914,63,112,30.0,45.0,45.0
52528,1752,64,268,20.0,40.0,30.65
52530,2153,64,238,20.0,40.0,33.0
52531,1759,64,178,20.0,40.0,40.0
52532,2064,64,168,20.0,40.0,40.0
52533,1909,64,282,20.0,40.0,28.87
52534,2199,64,240,20.0,40.0,33.0
52535,1753,65,124,39.0,78.0,78.0
52536,1915,65,62,39.0,78.0,78.0
52537,1759,65,148,39.0,78.0,78.0
52538,1938,65,126,39.0,78.0,78.0
52539,1815,65,130,39.0,78.0,75.51
52541,2064,65,190,39.0,78.0,53.56
52542,2150,66,66,45.0,90.0,74.25
52544,2077,66,58,45.0,90.0,90.0
52547,2123,66,58,45.0,90.0,74.25
52548,2158,67,148,116.19,243.99,192.86
52549,2204,67,128,116.19,243.99,199.25
52550,2201,67,70,116.19,243.99,192.86
52552,1767,67,88,116.19,243.99,243.99
52555,2074,67,72,116.19,243.99,192.86
52560,2198,68,104,46.15,59.99,59.99
52561,2113,68,278,46.15,59.99,55.34
52562,1815,68,266,46.15,59.99,55.86
52563,2114,69,38,73.33,109.98,109.98
52564,2152,69,40,73.33,109.98,95.31
52565,1748,69,24,73.33,109.98,109.98
52569,1939,69,14,73.33,109.98,109.98
52570,1911,70,50,80.0,120.0,120.0
52574,2113,70,102,80.0,120.0,120.0
52575,1748,70,30,80.0,120.0,120.0
52576,1751,70,22,80.0,120.0,120.0
52577,2053,70,60,80.0,120.0,120.0
52578,2114,71,64,60.0,90.0,90.0
52579,1820,71,126,60.0,90.0,90.0
52581,2052,71,6,60.0,90.0,79.5
52583,1752,71,44,60.0,90.0,90.0
52584,2197,71,38,60.0,90.0,79.5
52587,1743,72,56,72.5,145.0,145.0
52588,2201,72,96,72.5,145.0,116.0
52589,1810,72,50,72.5,145.0,145.0
52590,1740,72,36,72.5,145.0,145.0
52591,2076,72,50,72.5,145.0,145.0
52593,1816,73,54,8.56,11.98,11.98
52599,1823,73,100,8.56,11.98,11.98
52600,1939,73,46,8.56,11.98,11.98
52601,1761,73,42,8.56,11.98,11.98
52602,2150,74,214,11.43,16.0,14.39
52605,1910,74,178,11.43,16.0,16.0
52606,2043,74,172,11.43,16.0,16.0
52609,2044,75,252,80.0,110.4,99.75
52610,2122,75,140,80.0,110.4,99.75
52611,2076,75,62,80.0,110.4,110.4
52612,2074,75,152,80.0,110.4,98.23
52613,1823,75,74,80.0,110.4,110.4
52614,2080,75,224,80.0,110.4,95.19
52616,1769,75,74,80.0,110.4,110.4
52617,1820,75,158,80.0,110.4,93.27
52620,1815,76,166,23.53,40.0,40.0
52621,2204,76,186,23.53,40.0,34.22
52622,1816,76,80,23.53,40.0,40.0
52623,2071,76,244,23.53,40.0,32.58
52625,2202,76,108,23.53,40.0,34.22
52627,2158,77,124,45.0,90.0,72.0
52628,2150,77,134,45.0,90.0,74.25
52629,2074,77,84,45.0,90.0,72.0
52631,1769,77,58,45.0,90.0,90.0
52632,2204,77,62,45.0,90.0,74.25
52637,1822,78,104,79.19,99.0,90.18
52638,1914,78,54,79.19,99.0,99.0
52639,2113,78,62,79.19,99.0,99.0
52640,2198,78,58,79.19,99.0,99.0
52641,1742,78,48,79.19,99.0,99.0
52642,1751,78,48,79.19,99.0,99.0
52645,2120,79,36,92.58,124.98,124.98
52648,2202,79,32,92.58,124.98,113.65
52649,1917,79,28,92.58,124.98,124.98
52650,2043,79,36,92.58,124.98,124.98
52651,2200,80,38,94.12,160.0,136.94
52652,1825,80,44,94.12,160.0,160.0
52656,2043,80,32,94.12,160.0,160.0
52657,1771,80,42,94.12,160.0,160.0
52658,2068,80,46,94.12,160.0,136.94
52659,1823,80,56,94.12,160.0,160.0
52660,1905,80,46,94.12,160.0,160.0
52661,1907,81,56,40.0,80.0,80.0
52662,1912,81,50,40.0,80.0,80.0
52663,2111,81,54,40.0,80.0,80.0
52664,1752,81,42,40.0,80.0,80.0
52665,1910,81,30,40.0,80.0,80.0
52668,1821,82,94,20.0,30.0,30.0
52670,1769,82,96,20.0,30.0,30.0
52671,2080,82,78,20.0,30.0,25.0
52674,2119,82,180,20.0,30.0,26.5
52675,2077,83,66,56.25,90.0,90.0
52676,2202,83,66,56.25,90.0,78.18
52677,1761,83,34,56.25,90.0,90.0
52680,2080,83,88,56.25,90.0,73.12
52682,1945,83,36,56.25,90.0,90.0
52684,2201,84,108,78.55,109.98,97.41
52685,2122,84,84,78.55,109.98,98.98
52686,1767,84,84,78.55,109.98,109.98
52687,2159,84,100,78.55,109.98,98.98
52688,1765,84,94,78.55,109.98,109.98
52690,1918,85,16,176.47,299.98,299.98
52691,2073,85,66,176.47,299.98,250.58
52692,1823,85,60,176.47,299.98,208.69
52693,2201,85,80,176.47,299.98,250.58
52694,2080,85,58,176.47,299.98,238.22
52698,2202,86,144,2.0,6.0,4.59
52700,1944,86,162,2.0,6.0,6.0
52701,1940,86,88,2.0,6.0,6.0
52702,2053,86,90,2.0,6.0,6.0
52703,2077,86,122,2.0,6.0,6.0
52704,1911,86,92,2.0,6.0,6.0
52705,1824,87,56,2.0,6.0,6.0
52706,1741,87,40,2.0,6.0,6.0
52707,2203,87,304,2.0,6.0,6.0
52708,1907,87,52,2.0,6.0,6.0
52709,1909,87,100,2.0,6.0,6.0
52710,2121,88,138,2.0,7.0,7.0
52712,1913,88,48,2.0,7.0,7.0
52713,2160,88,324,2.0,7.0,5.25
52714,1761,88,224,2.0,7.0,4.61
52715,1768,88,164,2.0,7.0,7.0
52716,1916,89,116,2.5,7.0,7.0
52718,1813,89,136,2.5,7.0,7.0
52719,2120,89,218,2.5,7.0,6.59
52720,2198,89,140,2.5,7.0,7.0
52721,1917,90,108,2.5,7.0,7.0
52722,1743,90,134,2.5,7.0,7.0
52723,2074,90,302,2.5,7.0,5.19
52724,2077,90,284,2.5,7.0,7.0
52725,1907,90,66,2.5,7.0,7.0
52726,1761,91,42,2.0,5.0,5.0
52727,1943,91,42,2.0,5.0,5.0
52728,1907,91,42,2.0,5.0,5.0
52729,2157,91,210,2.0,5.0,5.0
52730,1811,91,30,2.0,5.0,5.0
52731,1740,91,40,2.0,5.0,5.0
52732,1945,91,40,2.0,5.0,5.0
52733,1945,92,28,2.0,5.0,5.0
52734,2202,92,52,2.0,5.0,3.95
52736,1743,92,28,2.0,5.0,5.0
52737,1825,93,106,2.0,5.0,5.0
52738,1749,93,102,2.0,5.0,5.0
52739,1742,93,202,2.0,5.0,3.5
52740,1906,93,18,2.0,5.0,5.0
52741,1761,93,120,2.0,5.0,5.0
52742,1916,94,76,2.0,5.0,5.0
52743,1910,94,70,2.0,5.0,5.0
52744,2159,94,300,2.0,5.0,3.95
52745,2202,94,58,2.0,5.0,3.95
52746,1743,94,66,2.0,5.0,5.0
52747,2119,94,210,2.0,5.0,3.95
52748,1747,94,60,2.0,5.0,5.0
52749,2198,94,180,2.0,5.0,5.0
52750,2071,95,218,3.0,6.0,4.94
52751,1811,95,58,3.0,6.0,6.0
52752,1770,95,56,3.0,6.0,6.0
52753,1745,96,22,16.43,23.0,23.0
52754,2152,96,12,16.43,23.0,20.7
52755,1910,96,20,16.43,23.0,23.0
52756,1747,96,30,16.43,23.0,23.0
52757,2197,96,36,16.43,23.0,20.7
52758,2120,96,26,16.43,23.0,23.0
52759,2157,97,22,25.0,35.0,31.5
52760,1751,97,16,25.0,35.0,35.0
52761,1743,97,16,25.0,35.0,35.0
52763,1811,97,14,25.0,35.0,35.0
52765,2158,98,120,3.0,6.0,4.8
52766,2076,98,144,3.0,6.0,6.0
52768,1740,98,30,3.0,6.0,6.0
52769,1943,98,60,3.0,6.0,6.0
52770,1812,98,42,3.0,6.0,6.0
52771,2200,99,78,2.0,5.0,3.95
52772,1810,99,58,2.0,5.0,5.0
52773,2204,99,56,2.0,5.0,3.95
52774,1747,99,58,2.0,5.0,5.0
52775,1770,99,46,2.0,5.0,5.0
52776,2159,99,56,2.0,5.0,3.95
52777,1944,100,68,3.0,6.0,6.0
52778,1825,100,50,3.0,6.0,6.0
52780,1744,100,10,3.0,6.0,6.0
52781,2073,100,312,3.0,6.0,4.8
52782,1907,100,174,3.0,6.0,5.3
52783,2064,101,16,305.54,550.0,550.0
52784,2117,101,6,305.54,550.0,550.0
52786,1757,101,10,305.54,550.0,550.0
52788,2154,101,14,305.54,550.0,464.45
52789,1761,101,12,305.54,550.0,550.0
52790,2056,101,12,305.54,550.0,464.45
52791,2059,101,18,305.54,550.0,464.45
52792,2116,101,16,305.54,550.0,464.45
52798,1755,102,10,380.95,799.98,799.98
52799,2059,102,18,380.95,799.98,653.32
52802,1818,102,20,380.95,799.98,725.42
52803,1761,102,8,380.95,799.98,799.98
52806,1759,103,6,277.76,500.0,500.0
52807,2115,103,22,277.76,500.0,422.22
52810,1821,103,4,277.76,500.0,500.0
52811,2062,104,4,333.32,699.98,699.98
52812,2116,104,4,333.32,699.98,571.65
52813,1913,104,4,333.32,699.98,699.98
52814,1756,104,4,333.32,699.98,699.98
52815,1820,104,12,333.32,699.98,699.98
52816,2154,104,6,333.32,699.98,571.65
52817,1817,104,4,333.32,699.98,699.98
52818,2117,104,4,333.32,699.98,699.98
52819,1817,105,8,555.9,1223.0,1223.0
52820,2061,105,16,555.9,1223.0,795.97
52821,1757,105,10,555.9,1223.0,1025.93
52822,1941,105,10,555.9,1223.0,1223.0
52823,2056,105,20,555.9,1223.0,989.51
52824,2156,105,18,555.9,1223.0,989.51
52826,2115,105,20,555.9,1223.0,989.51
52827,1942,105,14,555.9,1223.0,840.4
52828,1755,105,8,555.9,1223.0,1223.0
52829,2199,106,10,536.09,964.98,814.88
52831,2062,106,14,536.09,964.98,773.95
52833,1912,106,18,536.09,964.98,856.05
52834,2065,106,16,536.09,964.98,699.03
52835,2061,106,10,536.09,964.98,964.98
52836,1914,106,12,536.09,964.98,932.64
52838,2156,107,8,509.07,1119.98,906.17
52839,2061,107,6,509.07,1119.98,1119.98
52840,1941,107,2,509.07,1119.98,1119.98
52841,1756,107,4,509.07,1119.98,1119.98
52843,2154,107,8,509.07,1119.98,906.17
52844,1818,107,6,509.07,1119.98,1119.98
52845,2115,107,10,509.07,1119.98,906.17
52847,2155,107,8,509.07,1119.98,1119.98
52849,2065,108,6,472.22,849.98,849.98
52853,2156,108,6,472.22,849.98,717.77
52854,2116,108,8,472.22,849.98,717.77
52855,1941,108,6,472.22,849.98,849.98
52857,1822,109,28,35.0,63.0,63.0
52858,1763,109,46,35.0,63.0,63.0
52859,1759,109,50,35.0,63.0,63.0
52862,2116,109,40,35.0,63.0,53.2
52863,2115,109,34,35.0,63.0,53.2
52864,1757,110,24,60.0,120.0,120.0
52865,2118,110,56,60.0,120.0,99.0
52867,1941,110,16,60.0,120.0,120.0
52868,1759,110,10,60.0,120.0,120.0
52870,1756,110,16,60.0,120.0,120.0
52871,2155,111,4,81.8,180.0,180.0
52872,2156,111,6,81.8,180.0,145.63
52875,2062,111,4,81.8,180.0,180.0
52876,2061,111,6,81.8,180.0,180.0
52877,1756,111,6,81.8,180.0,180.0
52878,1942,111,10,81.8,180.0,180.0
52879,2117,111,4,81.8,180.0,180.0
52881,1756,112,58,6.0,9.0,9.0
52882,2115,112,68,6.0,9.0,7.94
52883,2199,112,34,6.0,9.0,7.94
52886,1822,112,36,6.0,9.0,9.0
52887,1757,113,52,6.0,12.0,12.0
52891,1819,113,60,6.0,12.0,12.0
52892,1915,113,42,6.0,12.0,12.0
52893,2115,113,54,6.0,12.0,9.89
52894,1759,114,6,80.0,200.0,200.0
52897,2155,114,4,80.0,200.0,200.0
52898,2065,114,6,80.0,200.0,200.0
52899,2154,114,4,80.0,200.0,158.0
52900,1757,114,2,80.0,200.0,200.0
52901,2117,114,4,80.0,200.0,200.0
52904,2064,115,30,5.0,10.0,10.0
52905,1942,115,32,5.0,10.0,10.0
52906,1914,115,70,5.0,10.0,10.0
52907,1755,115,30,5.0,10.0,10.0
52908,2155,115,68,5.0,10.0,10.0
52909,2061,115,46,5.0,10.0,10.0
52911,2241,1,94,4.38,6.59,6.59
52912,2245,1,48,4.38,6.59,6.59
52913,2275,1,66,4.38,6.59,6.59
52914,2367,1,130,4.38,6.59,6.59
52915,2440,1,56,4.38,6.59,6.59
52916,2225,1,76,4.38,6.59,6.59
52917,2247,1,52,4.38,6.59,6.59
52918,2401,1,68,4.38,6.59,6.59
52919,2360,1,94,4.38,6.59,6.59
52920,2273,1,176,4.38,6.59,6.59
52921,2583,1,106,4.38,6.59,6.59
52922,2440,2,128,9.64,12.53,12.53
52923,2479,2,66,9.64,12.53,12.53
52924,2263,2,62,9.64,12.53,12.53
52925,2239,2,68,9.64,12.53,12.53
52926,2460,2,92,9.64,12.53,12.53
52927,2439,2,74,9.64,12.53,12.53
52928,2226,2,110,9.64,12.53,12.53
52929,2481,2,70,9.64,12.53,12.53
52930,2460,3,28,17.25,23.8,23.8
52931,2275,3,74,17.25,23.8,23.8
52932,2459,3,108,17.25,23.8,23.8
52933,2370,3,108,17.25,23.8,23.8
52934,2451,3,30,17.25,23.8,22.17
52935,2367,3,108,17.25,23.8,23.8
52936,2362,3,44,17.25,23.8,22.17
52937,2408,3,82,17.25,23.8,23.8
52938,2275,4,56,5.23,7.32,7.32
52939,2239,4,72,5.23,7.32,7.32
52940,2223,4,84,5.23,7.32,7.32
52941,2584,4,98,5.23,7.32,7.32
52942,2274,4,58,5.23,7.32,7.32
52943,2368,4,40,5.23,7.32,7.32
52944,2227,4,68,5.23,7.32,7.32
52945,2450,4,52,5.23,7.32,7.32
52946,2459,4,52,5.23,7.32,7.32
52947,2240,4,96,5.23,7.32,7.32
52948,2408,5,38,38.4,54.93,54.93
52949,2240,5,24,38.4,54.93,54.93
52950,2406,5,22,38.4,54.93,54.93
52951,2213,5,34,38.4,54.93,54.93
52952,2235,5,50,38.4,54.93,54.93
52953,2282,5,38,38.4,54.93,54.93
52954,2223,5,20,38.4,54.93,54.93
52955,2363,5,24,38.4,54.93,50.79
52956,2406,6,16,92.0,129.72,129.72
52957,2362,6,12,92.0,129.72,120.3
52958,2274,6,12,92.0,129.72,129.72
52959,2367,6,18,92.0,129.72,129.72
52960,2440,6,16,92.0,129.72,129.72
52961,2240,7,26,48.38,66.77,66.77
52962,2227,7,22,48.38,66.77,66.77
52963,2215,7,20,48.38,66.77,66.77
52964,2584,7,34,48.38,66.77,66.77
52965,2371,7,24,48.38,66.77,66.77
52966,2583,7,28,48.38,66.77,66.77
52967,2479,7,28,48.38,66.77,66.77
52968,2245,7,30,48.38,66.77,66.77
52969,2224,7,26,48.38,66.77,66.77
52970,2274,8,36,88.23,151.77,151.77
52971,2583,8,42,88.23,151.77,151.77
52972,2226,8,30,88.23,151.77,151.77
52973,2584,8,28,88.23,151.77,151.77
52974,2283,8,38,88.23,151.77,151.77
52975,2241,8,40,88.23,151.77,151.77
52976,2263,8,34,88.23,151.77,151.77
52977,2240,8,38,88.23,151.77,151.77
52978,2222,9,42,9.93,13.22,13.22
52979,2460,9,16,9.93,13.22,13.22
52980,2362,9,28,9.93,13.22,12.4
52981,2273,9,32,9.93,13.22,13.22
52982,2264,9,18,9.93,13.22,13.22
52983,2227,9,30,9.93,13.22,13.22
52984,2274,9,16,9.93,13.22,13.22
52985,2481,9,28,9.93,13.22,13.22
52986,2439,10,44,11.35,19.29,19.29
52987,2241,10,62,11.35,19.29,19.29
52988,2246,10,40,11.35,19.29,19.29
52989,2234,10,30,11.35,19.29,19.29
52990,2268,10,64,11.35,19.29,19.29
52991,2250,10,30,11.35,19.29,19.29
52992,2240,10,52,11.35,19.29,19.29
52993,2449,10,36,11.35,19.29,19.29
52994,2250,11,26,264.38,370.13,370.13
52995,2288,11,22,264.38,370.13,370.13
52996,2411,11,22,264.38,370.13,370.13
52997,2460,11,26,264.38,370.13,370.13
52998,2268,11,22,264.38,370.13,370.13
52999,2364,12,48,500.67,650.89,613.34
53000,2260,12,64,500.67,650.89,572.72
53001,2412,12,60,500.67,650.89,613.34
53002,2407,12,66,500.67,650.89,571.52
53003,2481,12,42,500.67,650.89,650.89
53004,2410,12,76,500.67,650.89,613.34
53005,2253,13,48,431.42,582.41,485.54
53006,2246,13,44,431.42,582.41,479.45
